States,Regions,latitude,longitude,Dates,Usage
Goa,WR,15.491997,73.81800065,09-02-2019 00:00,10.1
DNH,WR,20.26657819,73.0166178,09-02-2019 00:00,15.3
Andhra Pradesh,SR,14.7504291,78.57002559,09-02-2019 00:00,149.8
Telangana,SR,18.1124,79.0193,09-02-2019 00:00,145.8
Karnataka,SR,12.57038129,76.91999711,09-02-2019 00:00,136.9
Kerala,SR,8.900372741,76.56999263,09-02-2019 00:00,63.5
Tamil Nadu,SR,12.92038576,79.15004187,09-02-2019 00:00,221.8
Pondy,SR,11.93499371,79.83000037,09-02-2019 00:00,6
Bihar,ER,25.78541445,87.4799727,09-02-2019 00:00,79.4
Jharkhand,ER,23.80039349,86.41998572,09-02-2019 00:00,22.7
Odisha,ER,19.82042971,85.90001746,09-02-2019 00:00,80.1
West Bengal,ER,22.58039044,88.32994665,09-02-2019 00:00,117.4
Sikkim,ER,27.3333303,88.6166475,09-02-2019 00:00,0.9
Arunachal Pradesh,NER,27.10039878,93.61660071,09-02-2019 00:00,2
Assam,NER,26.7499809,94.21666744,09-02-2019 00:00,25.3
Manipur,NER,24.79997072,93.95001705,09-02-2019 00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,09-02-2019 00:00,5.8
Mizoram,NER,23.71039899,92.72001461,09-02-2019 00:00,1.8
Nagaland,NER,25.6669979,94.11657019,09-02-2019 00:00,2
Tripura,NER,23.83540428,91.27999914,09-02-2019 00:00,4
Punjab,NR,31.51997398,75.98000281,10-02-2019 00:00,112.4
Haryana,NR,28.45000633,77.01999101,10-02-2019 00:00,119.5
Rajasthan,NR,26.44999921,74.63998124,10-02-2019 00:00,209.7
Delhi,NR,28.6699929,77.23000403,10-02-2019 00:00,67.6
UP,NR,27.59998069,78.05000565,10-02-2019 00:00,273.2
Uttarakhand,NR,30.32040895,78.05000565,10-02-2019 00:00,31.9
HP,NR,31.10002545,77.16659704,10-02-2019 00:00,26.4
J&K,NR,33.45,76.24,10-02-2019 00:00,42.8
Chandigarh,NR,30.71999697,76.78000565,10-02-2019 00:00,3.6
Chhattisgarh,WR,22.09042035,82.15998734,10-02-2019 00:00,75.1
Gujarat,WR,22.2587,71.1924,10-02-2019 00:00,261.5
MP,WR,21.30039105,76.13001949,10-02-2019 00:00,175
Maharashtra,WR,19.25023195,73.16017493,10-02-2019 00:00,360.6
Goa,WR,15.491997,73.81800065,10-02-2019 00:00,12.3
DNH,WR,20.26657819,73.0166178,10-02-2019 00:00,17
Andhra Pradesh,SR,14.7504291,78.57002559,10-02-2019 00:00,148.7
Telangana,SR,18.1124,79.0193,10-02-2019 00:00,148.6
Karnataka,SR,12.57038129,76.91999711,10-02-2019 00:00,146.8
Kerala,SR,8.900372741,76.56999263,10-02-2019 00:00,60.6
Tamil Nadu,SR,12.92038576,79.15004187,10-02-2019 00:00,230.7
Pondy,SR,11.93499371,79.83000037,10-02-2019 00:00,6.1
Bihar,ER,25.78541445,87.4799727,10-02-2019 00:00,82.6
Jharkhand,ER,23.80039349,86.41998572,10-02-2019 00:00,23.8
Odisha,ER,19.82042971,85.90001746,10-02-2019 00:00,78.3
West Bengal,ER,22.58039044,88.32994665,10-02-2019 00:00,123.7
Sikkim,ER,27.3333303,88.6166475,10-02-2019 00:00,1.1
Arunachal Pradesh,NER,27.10039878,93.61660071,10-02-2019 00:00,1.8
Assam,NER,26.7499809,94.21666744,10-02-2019 00:00,26.5
Manipur,NER,24.79997072,93.95001705,10-02-2019 00:00,2.4
Meghalaya,NER,25.57049217,91.8800142,10-02-2019 00:00,6
Mizoram,NER,23.71039899,92.72001461,10-02-2019 00:00,1.7
Nagaland,NER,25.6669979,94.11657019,10-02-2019 00:00,2
Tripura,NER,23.83540428,91.27999914,10-02-2019 00:00,3.8
Punjab,NR,31.51997398,75.98000281,11-02-2019 00:00,111.3
Haryana,NR,28.45000633,77.01999101,11-02-2019 00:00,122.5
Rajasthan,NR,26.44999921,74.63998124,11-02-2019 00:00,210.8
Delhi,NR,28.6699929,77.23000403,11-02-2019 00:00,69
UP,NR,27.59998069,78.05000565,11-02-2019 00:00,276.9
Uttarakhand,NR,30.32040895,78.05000565,11-02-2019 00:00,33.3
HP,NR,31.10002545,77.16659704,11-02-2019 00:00,27.1
J&K,NR,33.45,76.24,11-02-2019 00:00,44.2
Chandigarh,NR,30.71999697,76.78000565,11-02-2019 00:00,3.6
Chhattisgarh,WR,22.09042035,82.15998734,11-02-2019 00:00,74.3
Gujarat,WR,22.2587,71.1924,11-02-2019 00:00,282.1
MP,WR,21.30039105,76.13001949,11-02-2019 00:00,180.7
Maharashtra,WR,19.25023195,73.16017493,11-02-2019 00:00,362.2
Goa,WR,15.491997,73.81800065,11-02-2019 00:00,12.3
DNH,WR,20.26657819,73.0166178,11-02-2019 00:00,17.2
Andhra Pradesh,SR,14.7504291,78.57002559,11-02-2019 00:00,153.8
Telangana,SR,18.1124,79.0193,11-02-2019 00:00,150.8
Karnataka,SR,12.57038129,76.91999711,11-02-2019 00:00,121
Kerala,SR,8.900372741,76.56999263,11-02-2019 00:00,62.3
Tamil Nadu,SR,12.92038576,79.15004187,11-02-2019 00:00,245.8
Pondy,SR,11.93499371,79.83000037,11-02-2019 00:00,6.4
Bihar,ER,25.78541445,87.4799727,11-02-2019 00:00,82.7
Jharkhand,ER,23.80039349,86.41998572,11-02-2019 00:00,24.4
Odisha,ER,19.82042971,85.90001746,11-02-2019 00:00,83.3
West Bengal,ER,22.58039044,88.32994665,11-02-2019 00:00,124.9
Sikkim,ER,27.3333303,88.6166475,11-02-2019 00:00,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,11-02-2019 00:00,2.1
Assam,NER,26.7499809,94.21666744,11-02-2019 00:00,25.9
Manipur,NER,24.79997072,93.95001705,11-02-2019 00:00,2.4
Meghalaya,NER,25.57049217,91.8800142,11-02-2019 00:00,5.8
Mizoram,NER,23.71039899,92.72001461,11-02-2019 00:00,1.6
Nagaland,NER,25.6669979,94.11657019,11-02-2019 00:00,2.3
Tripura,NER,23.83540428,91.27999914,11-02-2019 00:00,4.1
Punjab,NR,31.51997398,75.98000281,12-02-2019 00:00,108.5
Haryana,NR,28.45000633,77.01999101,12-02-2019 00:00,117.4
Rajasthan,NR,26.44999921,74.63998124,12-02-2019 00:00,205
Delhi,NR,28.6699929,77.23000403,12-02-2019 00:00,64.8
UP,NR,27.59998069,78.05000565,12-02-2019 00:00,281.4
Uttarakhand,NR,30.32040895,78.05000565,12-02-2019 00:00,33.2
HP,NR,31.10002545,77.16659704,12-02-2019 00:00,26.7
J&K,NR,33.45,76.24,12-02-2019 00:00,43.9
Chandigarh,NR,30.71999697,76.78000565,12-02-2019 00:00,3.5
Chhattisgarh,WR,22.09042035,82.15998734,12-02-2019 00:00,74.1
Gujarat,WR,22.2587,71.1924,12-02-2019 00:00,278.5
MP,WR,21.30039105,76.13001949,12-02-2019 00:00,184
Maharashtra,WR,19.25023195,73.16017493,12-02-2019 00:00,360.6
Goa,WR,15.491997,73.81800065,12-02-2019 00:00,12.3
DNH,WR,20.26657819,73.0166178,12-02-2019 00:00,17.2
Andhra Pradesh,SR,14.7504291,78.57002559,12-02-2019 00:00,155.2
Telangana,SR,18.1124,79.0193,12-02-2019 00:00,150.5
Karnataka,SR,12.57038129,76.91999711,12-02-2019 00:00,142.8
Kerala,SR,8.900372741,76.56999263,12-02-2019 00:00,65
Tamil Nadu,SR,12.92038576,79.15004187,12-02-2019 00:00,253.6
Pondy,SR,11.93499371,79.83000037,12-02-2019 00:00,6.8
Bihar,ER,25.78541445,87.4799727,12-02-2019 00:00,79.5
Jharkhand,ER,23.80039349,86.41998572,12-02-2019 00:00,23.9
Odisha,ER,19.82042971,85.90001746,12-02-2019 00:00,84.1
West Bengal,ER,22.58039044,88.32994665,12-02-2019 00:00,123.3
Sikkim,ER,27.3333303,88.6166475,12-02-2019 00:00,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,12-02-2019 00:00,2.1
Assam,NER,26.7499809,94.21666744,12-02-2019 00:00,25.2
Manipur,NER,24.79997072,93.95001705,12-02-2019 00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,12-02-2019 00:00,5.8
Mizoram,NER,23.71039899,92.72001461,12-02-2019 00:00,1.9
Nagaland,NER,25.6669979,94.11657019,12-02-2019 00:00,2.1
Tripura,NER,23.83540428,91.27999914,12-02-2019 00:00,4.1
Punjab,NR,31.51997398,75.98000281,13-02-2019 00:00,98.8
Haryana,NR,28.45000633,77.01999101,13-02-2019 00:00,104.3
Rajasthan,NR,26.44999921,74.63998124,13-02-2019 00:00,202.4
Delhi,NR,28.6699929,77.23000403,13-02-2019 00:00,61.2
UP,NR,27.59998069,78.05000565,13-02-2019 00:00,268.8
Uttarakhand,NR,30.32040895,78.05000565,13-02-2019 00:00,30.3
HP,NR,31.10002545,77.16659704,13-02-2019 00:00,24.9
J&K,NR,33.45,76.24,13-02-2019 00:00,42.2
Chandigarh,NR,30.71999697,76.78000565,13-02-2019 00:00,3.1
Chhattisgarh,WR,22.09042035,82.15998734,13-02-2019 00:00,74.4
Gujarat,WR,22.2587,71.1924,13-02-2019 00:00,261.9
MP,WR,21.30039105,76.13001949,13-02-2019 00:00,181.7
Maharashtra,WR,19.25023195,73.16017493,13-02-2019 00:00,357.5
Goa,WR,15.491997,73.81800065,13-02-2019 00:00,12.3
DNH,WR,20.26657819,73.0166178,13-02-2019 00:00,17.2
Andhra Pradesh,SR,14.7504291,78.57002559,13-02-2019 00:00,157.5
Telangana,SR,18.1124,79.0193,13-02-2019 00:00,147.6
Karnataka,SR,12.57038129,76.91999711,13-02-2019 00:00,141.7
Kerala,SR,8.900372741,76.56999263,13-02-2019 00:00,60.3
Tamil Nadu,SR,12.92038576,79.15004187,13-02-2019 00:00,243
Pondy,SR,11.93499371,79.83000037,13-02-2019 00:00,6.3
Bihar,ER,25.78541445,87.4799727,13-02-2019 00:00,77.9
Jharkhand,ER,23.80039349,86.41998572,13-02-2019 00:00,23.6
Odisha,ER,19.82042971,85.90001746,13-02-2019 00:00,84
West Bengal,ER,22.58039044,88.32994665,13-02-2019 00:00,116.8
Sikkim,ER,27.3333303,88.6166475,13-02-2019 00:00,1.1
Arunachal Pradesh,NER,27.10039878,93.61660071,13-02-2019 00:00,1.9
Assam,NER,26.7499809,94.21666744,13-02-2019 00:00,24.5
Manipur,NER,24.79997072,93.95001705,13-02-2019 00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,13-02-2019 00:00,5.9
Mizoram,NER,23.71039899,92.72001461,13-02-2019 00:00,1.7
Nagaland,NER,25.6669979,94.11657019,13-02-2019 00:00,2.3
Tripura,NER,23.83540428,91.27999914,13-02-2019 00:00,4.1
Punjab,NR,31.51997398,75.98000281,14-02-2019 00:00,104.6
Haryana,NR,28.45000633,77.01999101,14-02-2019 00:00,118.9
Rajasthan,NR,26.44999921,74.63998124,14-02-2019 00:00,232.8
Delhi,NR,28.6699929,77.23000403,14-02-2019 00:00,71.8
UP,NR,27.59998069,78.05000565,14-02-2019 00:00,261.4
Uttarakhand,NR,30.32040895,78.05000565,14-02-2019 00:00,38.5
HP,NR,31.10002545,77.16659704,14-02-2019 00:00,29.6
J&K,NR,33.45,76.24,14-02-2019 00:00,48.5
Chandigarh,NR,30.71999697,76.78000565,14-02-2019 00:00,3.8
Chhattisgarh,WR,22.09042035,82.15998734,14-02-2019 00:00,73.7
Gujarat,WR,22.2587,71.1924,14-02-2019 00:00,317.3
MP,WR,21.30039105,76.13001949,14-02-2019 00:00,228.3
Maharashtra,WR,19.25023195,73.16017493,14-02-2019 00:00,394.1
Goa,WR,15.491997,73.81800065,14-02-2019 00:00,9.8
DNH,WR,20.26657819,73.0166178,14-02-2019 00:00,17.9
Andhra Pradesh,SR,14.7504291,78.57002559,14-02-2019 00:00,149.2
Telangana,SR,18.1124,79.0193,14-02-2019 00:00,141.7
Karnataka,SR,12.57038129,76.91999711,14-02-2019 00:00,205.3
Kerala,SR,8.900372741,76.56999263,14-02-2019 00:00,68.8
Tamil Nadu,SR,12.92038576,79.15004187,14-02-2019 00:00,295
Pondy,SR,11.93499371,79.83000037,14-02-2019 00:00,7.1
Bihar,ER,25.78541445,87.4799727,14-02-2019 00:00,72.2
Jharkhand,ER,23.80039349,86.41998572,14-02-2019 00:00,21.6
Odisha,ER,19.82042971,85.90001746,14-02-2019 00:00,82.3
West Bengal,ER,22.58039044,88.32994665,14-02-2019 00:00,124.4
Sikkim,ER,27.3333303,88.6166475,14-02-2019 00:00,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,14-02-2019 00:00,2.2
Assam,NER,26.7499809,94.21666744,14-02-2019 00:00,23.9
Manipur,NER,24.79997072,93.95001705,14-02-2019 00:00,2.8
Meghalaya,NER,25.57049217,91.8800142,14-02-2019 00:00,6.3
Mizoram,NER,23.71039899,92.72001461,14-02-2019 00:00,1.9
Nagaland,NER,25.6669979,94.11657019,14-02-2019 00:00,2.1
Tripura,NER,23.83540428,91.27999914,14-02-2019 00:00,3.9
Punjab,NR,31.51997398,75.98000281,15-02-2019 00:00,109.7
Haryana,NR,28.45000633,77.01999101,15-02-2019 00:00,125.6
Rajasthan,NR,26.44999921,74.63998124,15-02-2019 00:00,236.7
Delhi,NR,28.6699929,77.23000403,15-02-2019 00:00,71.7
UP,NR,27.59998069,78.05000565,15-02-2019 00:00,264.7
Uttarakhand,NR,30.32040895,78.05000565,15-02-2019 00:00,38.6
HP,NR,31.10002545,77.16659704,15-02-2019 00:00,30.2
J&K,NR,33.45,76.24,15-02-2019 00:00,48.9
Chandigarh,NR,30.71999697,76.78000565,15-02-2019 00:00,3.8
Chhattisgarh,WR,22.09042035,82.15998734,15-02-2019 00:00,75.1
Gujarat,WR,22.2587,71.1924,15-02-2019 00:00,322.3
MP,WR,21.30039105,76.13001949,15-02-2019 00:00,233.3
Maharashtra,WR,19.25023195,73.16017493,15-02-2019 00:00,399.5
Goa,WR,15.491997,73.81800065,15-02-2019 00:00,11.5
DNH,WR,20.26657819,73.0166178,15-02-2019 00:00,18.2
Andhra Pradesh,SR,14.7504291,78.57002559,15-02-2019 00:00,148.1
Telangana,SR,18.1124,79.0193,15-02-2019 00:00,157
Karnataka,SR,12.57038129,76.91999711,15-02-2019 00:00,204.5
Kerala,SR,8.900372741,76.56999263,15-02-2019 00:00,70.1
Tamil Nadu,SR,12.92038576,79.15004187,15-02-2019 00:00,297.2
Pondy,SR,11.93499371,79.83000037,15-02-2019 00:00,7.3
Bihar,ER,25.78541445,87.4799727,15-02-2019 00:00,72.6
Jharkhand,ER,23.80039349,86.41998572,15-02-2019 00:00,23.9
Odisha,ER,19.82042971,85.90001746,15-02-2019 00:00,80.3
West Bengal,ER,22.58039044,88.32994665,15-02-2019 00:00,125.4
Sikkim,ER,27.3333303,88.6166475,15-02-2019 00:00,1.5
Arunachal Pradesh,NER,27.10039878,93.61660071,15-02-2019 00:00,2.1
Assam,NER,26.7499809,94.21666744,15-02-2019 00:00,23.6
Manipur,NER,24.79997072,93.95001705,15-02-2019 00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,15-02-2019 00:00,6.3
Mizoram,NER,23.71039899,92.72001461,15-02-2019 00:00,1.8
Nagaland,NER,25.6669979,94.11657019,15-02-2019 00:00,2.2
Tripura,NER,23.83540428,91.27999914,15-02-2019 00:00,3.6
Punjab,NR,31.51997398,75.98000281,16-02-2019 00:00,112.8
Haryana,NR,28.45000633,77.01999101,16-02-2019 00:00,129.1
Rajasthan,NR,26.44999921,74.63998124,16-02-2019 00:00,237
Delhi,NR,28.6699929,77.23000403,16-02-2019 00:00,72.7
UP,NR,27.59998069,78.05000565,16-02-2019 00:00,272.5
Uttarakhand,NR,30.32040895,78.05000565,16-02-2019 00:00,40.2
HP,NR,31.10002545,77.16659704,16-02-2019 00:00,31.5
J&K,NR,33.45,76.24,16-02-2019 00:00,49.4
Chandigarh,NR,30.71999697,76.78000565,16-02-2019 00:00,4
Chhattisgarh,WR,22.09042035,82.15998734,16-02-2019 00:00,76.1
Gujarat,WR,22.2587,71.1924,16-02-2019 00:00,321.8
MP,WR,21.30039105,76.13001949,16-02-2019 00:00,235.5
Maharashtra,WR,19.25023195,73.16017493,16-02-2019 00:00,405.3
Goa,WR,15.491997,73.81800065,16-02-2019 00:00,11.5
DNH,WR,20.26657819,73.0166178,16-02-2019 00:00,18.1
Andhra Pradesh,SR,14.7504291,78.57002559,16-02-2019 00:00,151.5
Telangana,SR,18.1124,79.0193,16-02-2019 00:00,162.6
Karnataka,SR,12.57038129,76.91999711,16-02-2019 00:00,211.1
Kerala,SR,8.900372741,76.56999263,16-02-2019 00:00,70.9
Tamil Nadu,SR,12.92038576,79.15004187,16-02-2019 00:00,304.7
Pondy,SR,11.93499371,79.83000037,16-02-2019 00:00,7.2
Bihar,ER,25.78541445,87.4799727,16-02-2019 00:00,74.7
Jharkhand,ER,23.80039349,86.41998572,16-02-2019 00:00,24.3
Odisha,ER,19.82042971,85.90001746,16-02-2019 00:00,76.4
West Bengal,ER,22.58039044,88.32994665,16-02-2019 00:00,126.8
Sikkim,ER,27.3333303,88.6166475,16-02-2019 00:00,1.6
Arunachal Pradesh,NER,27.10039878,93.61660071,16-02-2019 00:00,2.2
Assam,NER,26.7499809,94.21666744,16-02-2019 00:00,23.7
Manipur,NER,24.79997072,93.95001705,16-02-2019 00:00,2.9
Meghalaya,NER,25.57049217,91.8800142,16-02-2019 00:00,5.9
Mizoram,NER,23.71039899,92.72001461,16-02-2019 00:00,1.9
Nagaland,NER,25.6669979,94.11657019,16-02-2019 00:00,2.1
Tripura,NER,23.83540428,91.27999914,16-02-2019 00:00,3.7
Punjab,NR,31.51997398,75.98000281,17-02-2019 00:00,110.7
Haryana,NR,28.45000633,77.01999101,17-02-2019 00:00,126.4
Rajasthan,NR,26.44999921,74.63998124,17-02-2019 00:00,235.2
Delhi,NR,28.6699929,77.23000403,17-02-2019 00:00,71.6
UP,NR,27.59998069,78.05000565,17-02-2019 00:00,272.5
Uttarakhand,NR,30.32040895,78.05000565,17-02-2019 00:00,40.5
HP,NR,31.10002545,77.16659704,17-02-2019 00:00,30.9
J&K,NR,33.45,76.24,17-02-2019 00:00,47.3
Chandigarh,NR,30.71999697,76.78000565,17-02-2019 00:00,3.9
Chhattisgarh,WR,22.09042035,82.15998734,17-02-2019 00:00,78.4
Gujarat,WR,22.2587,71.1924,17-02-2019 00:00,326.9
MP,WR,21.30039105,76.13001949,17-02-2019 00:00,237
Maharashtra,WR,19.25023195,73.16017493,17-02-2019 00:00,403.4
Goa,WR,15.491997,73.81800065,17-02-2019 00:00,11.5
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
